301,10,23,69,110,0,P1
301,10,24,97,100,0,P1
301,10,25,151,105,0,P1
301,10,26,87,116,0,P1
301,10,27,215,104,23,P1
301,10,28,95,101,0,P1
301,10,29,111,112,0,P1
301,10,30,179,121,75,P1
301,10,31,45,131,0,P1
301,10,32,109,127,9,P1
301,10,33,59,103,0,P1
301,10,34,99,113,7,P1
301,10,35,105,108,10,P1
301,10,36,93,101,0,P1
301,10,37,255,118,42,P1
301,10,38,171,113,0,P1
301,10,39,53,119,0,P1
301,10,40,113,108,0,P1
301,10,41,121,114,0,P1
301,10,42,189,132,4,P1
301,10,43,157,102,0,P1
301,10,44,129,116,20,P1
301,10,45,35,102,0,P1
301,10,46,43,122,0,P1
301,10,47,117,109,0,P1
301,10,48,75,152,0,P1
301,10,49,129,110,4,P1
301,10,50,159,133,36,P1
301,10,51,89,120,41,P1
301,10,52,121,117,0,P1
301,10,53,158,119,21,P1
301,10,54,101,151,13,P1
301,10,55,115,118,25,P1
301,10,56,55,100,0,P1
301,10,57,113,113,0,P1
301,10,58,97,103,24,P1
301,10,59,81,112,0,P1
301,10,60,117,115,10,P1
301,10,61,65,142,0,P1
301,10,62,239,109,25,P1
301,10,63,99,122,0,P1
301,10,64,91,133,0,P1
301,10,65,109,117,0,P1
301,10,66,131,112,8,P1
301,10,67,61,112,0,P1
301,10,68,141,129,0,P1
301,10,69,105,119,0,P1
301,10,70,135,105,21,P1
301,10,71,45,117,0,P1
301,10,72,197,103,13,P1
301,10,73,105,106,11,P1
301,10,74,83,100,0,P1
301,10,75,103,113,60,P1
301,10,76,119,129,11,P1
301,10,77,57,114,0,P1
301,10,78,145,105,0,P1
301,10,79,145,109,2,P1
301,10,80,51,110,3,P1
301,10,81,75,129,0,P1
301,10,82,75,153,0,P1
301,10,83,121,130,0,P1
301,10,84,23,103,0,P1
301,10,85,87,107,26,P1
301,10,86,203,120,14,P1
301,10,87,137,102,4,P1
301,10,88,99,100,0,P1
301,10,89,207,160,0,P1
301,10,90,73,118,13,P1
301,10,91,103,147,18,P1
301,10,92,135,164,0,P1
301,10,93,331,120,28,P1
301,10,94,69,104,4,P1
301,10,95,115,108,19,P1
301,10,96,91,110,0,P1
301,10,97,155,127,0,P1
301,10,98,71,106,0,P1
301,10,99,129,132,0,P1
251,10,0,195,123,0,P1
251,10,1,45,100,0,P1
251,10,2,275,121,62,P1
251,10,3,267,102,72,P1
251,10,4,73,100,26,P1
251,10,5,145,102,36,P1
251,10,6,191,109,12,P1
251,10,7,73,106,0,P1
251,10,8,131,129,0,P1
251,10,9,79,116,0,P1
251,10,10,179,109,0,P1
251,10,11,173,113,40,P1
251,10,12,105,124,0,P1
251,10,13,159,103,54,P1
251,10,14,79,124,0,P1
251,10,15,79,106,0,P1
251,10,16,163,151,0,P1
251,10,17,91,104,0,P1
251,10,18,125,101,0,P1
251,10,19,113,110,0,P1
251,10,20,147,107,68,P1
251,10,21,65,110,14,P1
251,10,22,173,136,15,P1
251,10,23,161,106,39,P1
251,10,24,39,123,0,P1
251,10,25,169,122,3,P1
251,10,26,153,105,0,P1
251,10,27,111,105,0,P1
251,10,28,59,139,58,P1
251,10,29,161,122,3,P1
251,10,30,153,144,26,P1
251,10,31,67,128,0,P1
251,10,32,101,116,0,P1
251,10,33,203,131,0,P1
251,10,34,47,111,0,P1
251,10,35,165,109,0,P1
251,10,36,195,105,0,P1
251,10,37,135,127,0,P1
251,10,38,123,116,0,P1
251,10,39,101,127,0,P1
251,10,40,81,117,0,P1
251,10,41,115,114,16,P1
251,10,42,95,108,0,P1
251,10,43,77,113,0,P1
251,10,44,195,110,0,P1
251,10,45,33,101,0,P1
251,10,46,91,128,0,P1
251,10,47,71,116,0,P1
251,10,48,179,110,30,P1
251,10,49,133,117,0,P1
251,10,50,57,101,0,P1
251,10,51,127,100,25,P1
251,10,52,113,144,34,P1
251,10,53,71,138,0,P1
251,10,54,231,114,35,P1
251,10,55,53,116,0,P1
251,10,56,215,100,11,P1
251,10,57,67,102,0,P1
251,10,58,109,103,0,P1
251,10,59,197,145,50,P1
251,10,60,99,160,0,P1
251,10,61,73,103,0,P1
251,10,62,105,104,0,P1
251,10,63,79,102,0,P1
251,10,64,41,111,0,P1
251,10,65,49,100,0,P1
251,10,66,177,132,39,P1
251,10,67,111,127,0,P1
251,10,68,49,103,0,P1
251,10,69,155,116,0,P1
251,10,70,73,107,0,P1
251,10,71,147,104,0,P1
251,10,72,113,106,45,P1
251,10,73,31,103,0,P1
251,10,74,131,140,9,P1
251,10,75,121,131,0,P1
251,10,76,83,100,0,P1
251,10,77,143,125,0,P1
251,10,78,71,111,0,P1
251,10,79,139,111,0,P1
251,10,80,101,107,0,P1
251,10,81,117,115,7,P1
251,10,82,141,112,24,P1
251,10,83,113,126,0,P1
251,10,84,105,123,0,P1
251,10,85,157,130,0,P1
251,10,86,191,119,0,P1
251,10,87,99,136,36,P1
251,10,88,71,139,0,P1
251,10,89,199,114,35,P1
251,10,90,79,115,0,P1
251,10,91,71,100,37,P1
251,10,92,141,118,23,P1
251,10,93,89,106,0,P1
251,10,94,83,105,0,P1
251,10,95,131,117,0,P1
251,10,96,123,102,0,P1
251,10,97,205,110,0,P1
251,10,98,77,137,5,P1
251,10,99,145,127,0,P1
201,10,0,103,115,6,P1
201,10,1,135,102,7,P1
201,10,2,67,124,0,P1
201,10,3,141,127,36,P1
201,10,4,167,113,24,P1
201,10,5,171,117,39,P1
201,10,6,335,130,62,P1
201,10,7,197,145,37,P1
201,10,8,159,106,30,P1
201,10,9,111,108,0,P1
201,10,10,111,113,26,P1
201,10,11,55,107,0,P1
201,10,12,89,135,0,P1
201,10,13,131,124,0,P1
201,10,14,105,136,0,P1
201,10,15,169,106,0,P1
201,10,16,137,118,0,P1
201,10,17,109,101,0,P1
201,10,18,95,103,0,P1
201,10,19,113,106,4,P1
201,10,20,155,113,56,P1
201,10,21,237,146,45,P1
201,10,22,135,121,0,P1
201,10,23,123,105,0,P1
201,10,24,109,105,0,P1
201,10,25,173,121,11,P1
201,10,26,98,11,102,P2
201,10,27,77,135,0,P1
201,10,28,55,113,0,P1
201,10,29,207,145,16,P1
201,10,30,89,106,0,P1
201,10,31,227,115,12,P1
201,10,32,63,103,0,P1
201,10,33,193,114,0,P1
201,10,34,109,102,27,P1
201,10,35,101,109,0,P1
201,10,36,113,124,46,P1
201,10,37,117,101,27,P1
201,10,38,187,109,0,P1
201,10,39,73,134,0,P1
201,10,40,189,126,21,P1
201,10,41,139,146,14,P1
201,10,42,81,122,0,P1
201,10,43,91,130,14,P1
201,10,44,149,104,25,P1
201,10,45,81,102,0,P1
201,10,46,171,116,0,P1
201,10,47,109,118,28,P1
201,10,48,57,132,23,P1
201,10,49,97,101,12,P1
201,10,50,155,117,19,P1
201,10,51,179,120,0,P1
201,10,52,119,101,15,P1
201,10,53,123,103,0,P1
201,10,54,83,103,12,P1
201,10,55,79,106,0,P1
201,10,56,105,121,0,P1
201,10,57,151,122,49,P1
201,10,58,77,137,0,P1
201,10,59,109,106,0,P1
201,10,60,73,110,0,P1
201,10,61,117,111,44,P1
201,10,62,133,101,23,P1
201,10,63,111,107,0,P1
201,10,64,107,115,6,P1
201,10,65,141,117,8,P1
201,10,66,131,114,0,P1
201,10,67,225,109,43,P1
201,10,68,213,118,93,P1
201,10,69,101,133,30,P1
201,10,70,105,141,20,P1
201,10,71,55,117,0,P1
201,10,72,111,144,29,P1
201,10,73,87,109,0,P1
201,10,74,137,103,48,P1
201,10,75,181,119,0,P1
201,10,76,117,103,0,P1
201,10,77,33,109,0,P1
201,10,78,127,143,0,P1
201,10,79,169,100,24,P1
201,10,80,143,101,18,P1
201,10,81,107,102,0,P1
201,10,82,117,124,31,P1
201,10,83,155,127,0,P1
201,10,84,267,105,29,P1
201,10,85,97,104,0,P1
201,10,86,165,118,33,P1
201,10,87,89,117,27,P1
201,10,88,283,135,57,P1
